Supplier ID,Shape,Weight,Color,Clarity,Total Price,Lot Number,Stock Number,Lab,Cert #,Certificate Image,2nd Image,Dimension,Depth %,Table %,Crown Angle,Crown %,Pavilion Angle,Pavilion %,Girdle Thinnest,Girdle Thickest,Girdle %,Culet Size,Culet Condition,Polish,Symmetry,Fluor Color,Fluor Intensity,Enhancements,Remarks,Availability,Is Active,FC-Main Body,FC- Intensity,FC- Overtone,Matched Pair,Separable,Matching Stock #,Pavilion,Syndication,Cut Grade,External Url,Lab Grown/Natural
89782,Old Miner,5.01,I,VS2,94188.00,,A103059721,GIA,2233772282,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33623293863&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33623293864&PhysicalType=MAIN,11.75|8.71|5.99,68.70,64.00,,,,,Thick,Extremely Thick,,Slightly Large,,Excellent,Very Good,,None,,"Antique Elongated Cushion; I+++; VS2+++; AMAZING Spread; Faces Like H; MUST SEE DIAMOND!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/1B3799F8-C801-4C26-BF9E-398F770EEA6B+(8).mp4,NATURAL
89782,Emerald,5.16,J,VVS2,66009.30,,A1033326,GIA,6462659328,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31554997685&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31918039444&PhysicalType=MAIN,11.62|8.29|5.56,67.00,67.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"J+++; NO BLK; AMAZING MAKE!!",On Memo,Y,,,,False,True,,,,,https://fileoncloud.in/Upload/120751.html,NATURAL
89782,Emerald,2.70,E,VS2,31995.00,,A1034802,GIA,6495408691,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32414894574&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32417390492&PhysicalType=MAIN,9.26|6.59|4.53,68.80,64.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,None,,"VS2++; 100% I CLN; No Blk; Amazing Make!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=657244,NATURAL
89782,Round,2.50,F,SI1,23370.00,,A1051724,GIA,2526716006,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33597559139&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33606541464&PhysicalType=MAIN,8.62|8.64|5.43,62.80,55.00,35.00,16.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"",On Memo,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=670761,NATURAL
89782,Round,2.50,F,SI1,23370.00,,A1051724,GIA,2526716006,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33597559139&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33606541464&PhysicalType=MAIN,8.62|8.64|5.43,62.80,55.00,35.00,16.00,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"",On Memo,Y,,,,False,True,,,,Excellent,https://www.filesonsky.com/v360/Vision360.HTML?d=670761,NATURAL
89782,Oval,2.03,E,SI2,12667.20,,A1056424,GIA,1525885242,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33597559135&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33606541467&PhysicalType=MAIN,10.45|6.98|4.44,63.70,56.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI2+; 100% I CLN; Tbl Mostly Cln; Nice Spread; Amazing Budgeted Stone!",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=670704,NATURAL
89782,Radiant,2.50,E,SI1,28125.00,,A1058002,GIA,6501025018,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32414894571&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32670844116&PhysicalType=MAIN,9.79|6.49|4.5,69.40,66.00,,,,,Thick,,,None,,Excellent,Excellent,,Faint,,"SI1+++; 100% I CLN; BIG LOOK Like 3ct!!!; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=628331,NATURAL
89782,Oval,2.01,D,SI1,19537.20,,A1060424,GIA,2536035394,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33597559138&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33606541465&PhysicalType=MAIN,10.48|7.07|4.35,61.50,62.00,,,,,Very Thin,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++ LIKE VS2; 100% I CLN; Tbl Cln; No Blk; GREAT Spread; Amazing Stone",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=670771,NATURAL
89782,Radiant,2.52,J,SI2,14605.92,,A1064302,GIA,7502284934,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32414894580&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32417390496&PhysicalType=MAIN,9.46|6.76|4.68,69.30,66.00,,,,,Very Thick,,,None,,Excellent,Excellent,,None,,"SI2+; 100% I CLN; No Blk; Light White Twinning; Beautiful Stone!",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=661565,NATURAL
89782,Oval,1.51,J,SI2,4119.28,,A1064323,GIA,6452140709,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32467418287&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32469218009&PhysicalType=MAIN,9.31|6.38|4.05,63.40,57.00,,,,,Slightly Thick,Thick,,None,,Excellent,Very Good,Blue,Strong,,"FloNoShow; J++; SI2++; Table Clean; No Blk; 100% I CLN; NO BT; AMAZING MAKE!; Faces White",Guaranteed Available,Y,,,,False,True,,,,,https://fileoncloud.in/Upload/120643.html,NATURAL
89782,Oval,1.70,F,VS2,13464.00,,A1069724,GIA,6521660960,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33597559140&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=33606541466&PhysicalType=MAIN,10.3|6.71|3.98,59.30,62.00,,,,,Medium,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"VS2++; 100% I CLN; No Blk; HUGE HUGE LOOK Like 2.15cts; YOUR LUCKY TO SEE THIS MAKE; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=670710,NATURAL
89782,Radiant,4.22,E,SI1,69334.60,,A1078602,GIA,2235375298,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32414894581&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32417390497&PhysicalType=MAIN,11.15|7.94|5.51,69.50,68.00,,,,,Very Thick,,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI1+++; 100% I CLN; Tbl Cln; No Blk; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=661230,NATURAL
89782,Oval,2.02,J,SI2,9544.50,,A1079302,GIA,5503022881,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32414894582&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32417390498&PhysicalType=MAIN,10.34|7.07|4.4,62.20,58.00,,,,,Medium,Thick,,None,,Excellent,Excellent,,None,,"SI2+; J+; Faces Great! 100% I CLN; No Bow-Tie; Amazing Stone!",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=628546,NATURAL
89782,Round,3.01,K,SI1,19531.89,,A1118702,GIA,1443396883,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30575185479&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=30623901276&PhysicalType=MAIN,9.21|9.27|5.73,62.10,56.00,35.50,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI1+++; Like VS2; Tbl Cln; No Blk; Prongable; REAL H&A; AMAZING STONE!",Guaranteed Available,Y,,,,True,True,G94779819,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1118702,NATURAL
89782,Round,1.74,I,SI2,6566.76,,A112448,GIA,6452856868,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31584095678&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31915040485&PhysicalType=MAIN,7.62|7.66|4.78,62.50,58.00,36.00,15.50,40.80,43.00,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2+; 100% I CLN; Tbl Mostly Cln; Prongable Cld; Almost No Blk; Beautiful Stone!",On Memo,Y,,,,True,True,A0189206,,,Excellent,https://www.filesonsky.com/upload/627155.HTML,NATURAL
89782,Oval,1.00,D,SI2,2730.00,,A112488,GIA,2476720634,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31584095682&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31918039448&PhysicalType=MAIN,8.14|5.37|3.4,63.30,56.00,,,,,Thick,Very Thick,,None,,Excellent,Very Good,,Faint,,"SI2+; No Blk; 100% I CLN; No BT; V. Nice Make",On Memo,Y,,,,False,True,,,,,https://www.filesonsky.com/upload/627111.HTML,NATURAL
89782,Radiant,2.00,E,VS2,21000.00,,A112638,GIA,6237074490,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31584095697&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31922340391&PhysicalType=MAIN,9.25|6.22|4.21,67.70,67.00,,,,,Slightly Thick,Thick,,None,,Excellent,Excellent,,None,,"100% I CLN; No Blk; No BT; BIG LOOK; LIKE 2.5cts!; Amazing Make!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/upload/627108.HTML,NATURAL
89782,Radiant,2.50,F,SI1,24862.50,,A112678,GIA,6475752899,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31584103451&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31922340394&PhysicalType=MAIN,9.3|6.59|4.58,69.50,64.00,,,,,Thick,Very Thick,,None,,Excellent,Excellent,,Faint,,"SI1++; 100% I CLN; No BT; AMAZING MAKE",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/upload/642560.HTML,NATURAL
89782,Radiant,4.01,G,SI1,69733.90,,A112889625,GIA,6505426316,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32576068042&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32608546725&PhysicalType=MAIN,11.18|7.97|5.44,68.30,68.00,,,,,Very Thick,,,None,,Excellent,Very Good,,None,,"SI1++; 100% I CLN; No Bow-Tie; AMAZING MAKE!- MUST SEE STONE!",Guaranteed Available,Y,,,,False,True,,,,,https://www.filesonsky.com/v360/Vision360.HTML?d=662635,NATURAL
89782,Radiant,3.51,H,SI1,45173.70,,A1132602,GIA,1443819579,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32980253272&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=32980253273&PhysicalType=MAIN,10.61|7.56|5.09,67.30,67.00,,,,,Thick,,,None,,Excellent,Excellent,,None,,"SI1++; TABLE CLEAN!; 100% I CLN; No BOW TIE; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1132602,NATURAL
89782,Round,3.50,K,SI1,23432.50,,A1134929,GIA,7478864606,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631279&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31917222540&PhysicalType=MAIN,9.64|9.67|6.06,62.80,58.00,36.00,15.50,41.20,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,Blue,Medium,,"FloNoSho; SI1++; K++; Faces Better With Flo; 100% I CLN; Amazing Stone!",On Memo,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1134929,NATURAL
89782,Round,3.01,D,SI2,39732.00,,A113825,GIA,5486369712,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31767821521&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31914874566&PhysicalType=MAIN,9.16|9.23|5.73,62.30,57.00,34.50,15.00,41.00,43.50,Medium,Slightly Thick,,None,,Excellent,Excellent,,None,,"SI2+++; 100% I CLN; Like SI1; No Blk; Tbl Cln; AMAZING STONE!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://view.gem360.in/gem360.html?d=2401241119-IA-4,NATURAL
89782,Round,4.02,H,SI1,55315.20,,A1144929,GIA,2235016921,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631280&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31917222541&PhysicalType=MAIN,10.05|10.12|6.33,62.70,58.00,34.00,14.50,41.20,44.00,Thin,Slightly Thick,,None,,Excellent,Excellent,,Faint,,"SI1++; 100% I CLN; No Blk; Amazing Stone!",Guaranteed Available,Y,,,,False,True,,,,Excellent,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1144929,NATURAL
89782,Oval,3.01,H,SI1,35758.80,,A1145129,GIA,3475504239,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31642631281&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31920210769&PhysicalType=MAIN,11.83|7.82|4.97,63.50,57.00,,,,,Medium,Thick,,None,,Excellent,Very Good,,None,,"SI1+; 100% I CLN; No BT; BIG LOOK; Beautiful Make!",On Memo,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A1145129,NATURAL
89782,Oval,1.20,I,SI1,3379.20,,A11574530,GIA,1463399684,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31645844673&PhysicalType=MAIN,http://www.polygon.net/content-attachment.mgmt-view.versioned.attachment-en.jsa?VersionId=31919831836&PhysicalType=MAIN,9.04|5.77|3.6,62.30,58.00,,,,,Thin,Thick,,None,,Excellent,Very Good,,None,,"SI1+; 100% I CLN; BIG LOOK; Beautiful Make!",Guaranteed Available,Y,,,,False,True,,,,,https://dia-vid.s3.us-east-2.amazonaws.com/Vision360.html?d=A11574530,NATURAL
